is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
0,314,2016,5,23,29,2,5,2,0,0,0,0,0,3,0,52.58,0,0
1,139,2016,5,23,29,2,5,2,0,0,0,0,0,0,0,105.81,0,0
1,107,2016,5,23,29,4,6,2,0,0,0,0,0,0,0,79.2,0,0
0,0,2016,5,23,30,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2016,5,23,30,0,0,1,0,0,0,0,0,0,0,0,0,0
0,229,2016,5,23,30,0,0,2,0,0,0,0,0,5,0,0,0,0
1,50,2016,5,23,30,1,2,2,0,0,0,0,0,0,0,89.67,0,1
1,43,2016,5,23,30,1,2,2,0,0,0,0,0,0,0,65,0,0
1,125,2016,5,23,30,1,4,3,1,0,0,0,0,1,0,136.2,0,0
1,0,2016,5,23,30,1,4,1,0,0,0,0,0,0,0,57,0,0
1,117,2016,5,23,30,1,4,2,0,0,0,0,0,0,0,71.2,0,1
1,126,2016,5,23,30,1,4,2,0,0,0,0,0,0,0,79.26,0,0
0,215,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,66.34,0,1
1,136,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,73.71,0,1
1,237,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,66.34,0,2
0,215,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,68.06,0,1
1,71,2016,5,23,30,2,5,1,0,0,0,0,0,0,0,116.43,0,0
1,71,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,116.43,0,0
0,215,2016,5,23,30,2,5,2,0,0,0,0,0,0,0,66.34,0,1
1,207,2016,5,23,30,3,10,2,0,0,0,0,0,0,0,95.95,0,0
1,152,2016,5,23,30,4,10,2,0,0,0,0,0,0,0,56.72,0,0
0,213,2016,5,23,30,4,10,1,0,0,0,0,0,0,0,58.95,0,1
1,76,2016,5,23,31,0,1,2,0,0,0,0,0,0,0,77,0,0
1,63,2016,5,23,31,0,5,2,0,0,0,0,0,0,0,105.8,0,1
0,290,2016,5,23,31,0,5,2,0,0,0,0,0,0,0,95.04,0,3
0,235,2016,5,23,31,1,5,2,0,0,0,0,0,0,0,83,0,1
0,235,2016,5,23,31,1,5,2,0,0,0,0,0,0,0,48.71,0,1
1,102,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,80,0,0
0,105,2016,5,23,31,2,5,2,1,0,0,0,0,1,0,131.5,0,1
1,124,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,67.79,0,1
0,241,2016,5,23,31,2,5,2,0,0,0,0,0,2,0,87.49,0,0
1,102,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,80,0,0
1,102,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,80,0,0
1,77,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,123.71,0,0
1,134,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,46.75,0,0
0,232,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,57.34,0,0
1,90,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,72.9,0,0
1,102,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,80,0,0
1,46,2016,5,23,31,2,7,2,0,0,0,0,0,0,0,116.11,0,0
1,33,2016,5,23,31,2,5,2,2,0,0,0,0,0,0,162.71,0,0
1,102,2016,5,23,31,2,5,2,0,0,0,0,0,0,0,80,0,0
0,206,2016,5,23,31,2,8,2,0,0,0,0,0,0,0,64.9,0,1
0,206,2016,5,23,31,2,8,2,0,0,0,0,0,0,0,64.9,0,1
0,266,2016,5,23,31,2,9,2,0,0,0,0,0,0,0,88.5,0,0
1,7,2016,6,23,1,0,1,1,0,0,0,0,0,0,0,57,0,0
1,179,2016,6,23,1,0,1,2,0,0,0,0,0,0,0,78,0,0
1,2,2016,6,23,1,0,1,1,0,0,0,0,0,0,0,57,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,118,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,90,0,0
1,30,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,99,0,0
1,43,2016,6,23,1,0,3,3,0,0,0,0,0,2,0,165,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,30,2016,6,23,1,0,3,1,0,0,0,0,0,0,0,90,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,215,2016,6,23,1,0,3,2,0,0,0,0,0,0,0,110,0,0
1,133,2016,6,23,1,0,4,2,0,0,0,0,0,0,0,85.5,0,1
0,217,2016,6,23,1,1,4,2,0,0,0,0,0,0,0,148,0,0
0,235,2016,6,23,1,1,4,2,0,0,0,0,0,0,0,64,0,0
0,208,2016,6,23,1,2,5,2,0,0,0,0,0,0,0,64.9,0,0
0,216,2016,6,23,1,2,7,2,0,0,0,0,0,0,0,58.1,0,0
1,107,2016,6,23,1,2,7,2,0,0,0,0,0,0,0,80,0,2
1,40,2016,6,23,1,2,6,2,0,0,0,0,0,0,0,114,0,0
1,168,2016,6,23,1,2,8,2,0,0,0,0,0,0,0,72,0,1
1,147,2016,6,23,2,0,2,2,0,0,0,0,0,0,0,72,0,1
1,34,2016,6,23,2,0,3,1,0,0,0,0,0,0,0,145,0,0
1,98,2016,6,23,2,0,3,3,1,0,0,0,0,0,0,171,0,0
1,250,2016,6,23,2,1,3,2,0,0,0,0,0,0,0,72,0,1
1,101,2016,6,23,2,2,3,2,0,0,0,0,0,0,0,148,0,0
1,139,2016,6,23,2,2,7,2,2,0,0,0,0,0,0,137.89,0,0
0,237,2016,6,23,2,4,10,2,0,0,0,0,0,0,0,82,0,1
1,237,2016,6,23,2,4,10,2,0,0,0,0,0,0,0,81,0,1
1,91,2016,6,23,3,0,1,2,0,0,0,0,0,1,0,70.11,0,1
1,20,2016,6,23,3,0,2,2,2,0,0,0,0,0,0,169,0,0
1,54,2016,6,23,3,0,2,2,0,0,0,0,0,0,0,119,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,150,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,99,0,1
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
1,122,2016,6,23,3,2,2,2,0,0,0,0,0,0,0,97.5,0,3
1,122,2016,6,23,3,2,2,2,0,0,0,0,0,0,0,109.5,0,3
1,81,2016,6,23,3,2,3,2,0,0,0,0,0,0,0,116,0,0
1,182,2016,6,23,3,1,2,2,0,0,0,0,0,0,0,97.3,0,0
0,270,2016,6,23,3,2,3,2,0,0,0,0,0,3,0,77.85,0,1
1,237,2016,6,23,3,2,4,2,0,0,0,0,0,0,0,125,0,1
1,143,2016,6,23,3,2,4,2,0,0,0,0,0,0,0,110,0,1
1,227,2016,6,23,3,2,5,2,0,0,0,0,0,0,0,72,0,1
1,198,2016,6,23,3,2,5,2,0,0,0,0,0,0,0,99,0,0
1,44,2016,6,23,3,2,5,2,0,0,0,0,0,0,0,118.71,0,0
1,136,2016,6,23,3,2,5,2,0,0,0,0,0,0,0,80,0,1
0,294,2016,6,23,3,2,7,2,0,0,0,0,0,0,0,59,0,0
0,227,2016,6,23,3,3,7,2,0,0,0,0,0,0,0,92.7,0,0
0,216,2016,6,23,3,4,7,1,0,0,0,0,0,2,0,60.9,0,0
0,219,2016,6,23,3,4,10,2,0,0,0,0,0,2,0,90.9,0,2
0,270,2016,6,23,3,2,5,2,0,0,0,0,0,1,0,77.84,0,0
0,319,2016,6,23,3,4,10,1,0,0,0,0,0,1,0,53.55,0,1
0,319,2016,6,23,3,4,10,2,0,0,0,0,0,1,0,72.98,0,2
1,264,2016,6,23,4,1,1,2,0,0,0,0,0,0,0,100.8,0,3
1,264,2016,6,23,4,1,1,2,0,0,0,0,0,0,0,64.8,0,3
1,264,2016,6,23,4,1,1,2,0,0,0,0,0,0,0,64.8,0,3
1,157,2016,6,23,4,2,4,2,0,0,0,0,0,0,0,105,0,0
1,37,2016,6,23,4,2,5,2,0,0,0,0,0,0,0,122.14,0,0
1,113,2016,6,23,4,2,5,2,0,0,0,0,0,0,0,95,0,0
1,130,2016,6,23,4,2,5,2,2,0,0,0,0,0,0,138.71,0,0
1,144,2016,6,23,4,2,5,2,0,0,0,0,0,0,0,75.34,0,1
1,128,2016,6,23,4,2,5,3,1,0,0,0,0,0,0,148.71,0,0
1,78,2016,6,23,4,2,5,2,0,0,0,0,0,0,0,116,0,0
1,151,2016,6,23,4,2,5,2,0,0,0,0,0,0,0,99,0,2
1,161,2016,6,23,4,2,6,2,0,0,0,0,0,0,0,72,0,1
0,252,2016,6,23,4,4,6,2,0,0,0,0,0,0,0,64.9,0,3
1,290,2016,6,23,4,4,6,2,0,0,0,0,0,0,0,51.85,0,0
0,250,2016,6,23,4,4,6,2,0,0,0,0,0,0,0,79.84,0,0
1,2,2016,6,24,5,1,0,2,0,0,0,0,0,0,0,109,0,1
1,29,2016,6,24,5,2,0,2,2,0,0,0,0,0,0,169,0,0
1,6,2016,6,24,5,2,1,2,2,0,0,0,0,0,0,169,0,0
1,46,2016,6,24,5,2,2,2,0,0,0,0,0,0,0,123,0,0
1,32,2016,6,24,5,2,3,2,0,0,0,0,0,0,0,113,0,0
1,107,2016,6,24,5,2,4,2,0,0,0,0,0,0,0,80,0,1
1,107,2016,6,24,5,2,4,2,0,0,0,0,0,0,0,80,0,0
1,123,2016,6,24,5,2,5,2,0,0,0,0,0,0,0,102.43,0,1
1,282,2016,6,24,5,2,5,2,0,0,0,0,0,0,0,140,0,1
1,114,2016,6,24,5,2,5,2,2,0,0,0,0,0,0,140,0,0
1,176,2016,6,24,5,3,5,2,0,0,0,0,0,0,0,85.5,0,2
1,256,2016,6,24,5,4,6,2,1,0,0,0,0,0,0,87,0,2
1,257,2016,6,24,5,4,6,2,2,0,0,0,0,1,0,121.5,0,1
1,3,2016,6,24,6,1,0,2,0,0,0,0,0,0,0,65,0,0
1,3,2016,6,24,6,1,0,2,0,0,0,0,0,0,0,65,0,0
1,3,2016,6,24,6,1,0,2,0,0,0,0,0,0,0,65,0,0
1,76,2016,6,24,6,1,1,2,0,0,0,0,0,0,0,116,0,0
1,18,2016,6,24,6,1,2,2,0,0,0,0,0,0,0,109,0,0
0,282,2016,6,24,6,1,3,2,0,0,0,0,0,0,0,99,0,1
1,40,2016,6,24,6,1,4,2,0,0,0,0,0,0,0,116.1,0,0
1,35,2016,6,24,6,1,4,2,0,1,0,0,0,1,0,117,0,1
1,195,2016,6,24,6,1,4,2,0,0,0,0,0,0,0,99,0,1
0,251,2016,6,24,6,1,5,2,0,0,0,0,0,0,0,95.73,0,0
1,94,2016,6,24,6,1,5,1,0,1,0,0,0,1,0,99.9,0,0
1,94,2016,6,24,6,1,5,2,0,0,0,0,0,2,0,129.9,0,0
1,151,2016,6,24,6,3,6,3,1,0,0,0,0,0,0,145,0,0
0,322,2016,6,24,6,3,7,1,2,0,0,0,0,2,0,78.5,0,2
0,322,2016,6,24,6,3,7,2,0,0,0,0,0,0,0,50.88,0,1
1,12,2016,6,24,7,0,1,2,0,0,0,0,0,0,0,109,0,0
1,35,2016,6,24,7,0,3,2,0,0,0,0,0,0,0,115.67,0,0
1,34,2016,6,24,7,0,3,2,0,0,0,0,0,0,0,115.67,0,0
1,34,2016,6,24,7,0,4,2,0,0,0,0,0,0,0,119,0,0
1,41,2016,6,24,7,0,4,2,0,0,0,0,0,0,0,129,0,0
1,125,2016,6,24,7,2,5,2,0,0,0,0,0,0,0,94.86,0,1
1,136,2016,6,24,7,2,5,2,0,0,0,0,0,0,0,94.86,0,1
1,144,2016,6,24,7,2,5,2,1,0,0,0,0,0,0,85.5,0,1
1,95,2016,6,24,7,2,5,2,0,0,0,0,0,0,0,118.86,0,1
1,144,2016,6,24,7,2,5,2,1,0,0,0,0,0,0,85.5,0,1
1,125,2016,6,24,7,2,5,2,0,0,0,0,0,0,0,109.86,0,1
0,323,2016,6,24,7,2,5,2,0,0,0,0,0,0,0,78.5,0,0
1,58,2016,6,24,7,2,8,2,0,0,0,0,0,0,0,119,0,0
0,229,2016,6,24,7,2,9,2,0,0,0,0,0,2,0,102.3,0,0
1,151,2016,6,24,7,4,10,2,0,0,0,0,0,0,0,85.5,0,1
0,215,2016,6,24,7,4,10,2,0,0,0,0,0,0,0,87.5,0,0
1,24,2016,6,24,8,0,3,2,0,0,0,0,0,0,0,122.33,0,0
1,21,2016,6,24,8,0,3,2,0,0,0,0,0,0,0,122.33,0,0
1,160,2016,6,24,8,0,4,2,0,0,0,0,0,0,0,110,0,1
0,291,2016,6,24,8,0,4,2,0,0,0,0,0,1,0,55.44,0,1
1,97,2016,6,24,8,0,4,2,0,0,0,0,0,0,0,116,0,1
1,142,2016,6,24,8,1,4,2,0,0,0,0,0,0,0,125.6,0,1
1,14,2016,6,24,8,2,4,2,0,0,0,0,0,0,0,137.67,0,0
1,131,2016,6,24,8,0,4,2,0,0,0,0,0,1,0,93,0,1
1,152,2016,6,24,8,2,5,2,0,0,0,0,0,0,0,72,0,0
0,253,2016,6,24,8,2,8,2,0,0,0,0,0,2,0,56.52,0,2
1,59,2016,6,24,9,0,3,2,0,0,0,0,0,0,0,119,0,0
1,269,2016,6,24,9,0,3,1,0,0,0,0,0,0,0,63.9,0,2
1,229,2016,6,24,9,1,3,1,0,0,0,0,0,0,0,63.9,0,1
1,286,2016,6,24,9,2,3,2,0,0,0,0,0,0,0,110,0,2
1,143,2016,6,24,9,2,4,2,0,0,0,0,0,0,0,120.3,0,1
1,15,2016,6,24,9,2,4,2,0,0,0,0,0,0,0,129,0,0
1,15,2016,6,24,9,2,4,2,0,0,0,0,0,0,0,141,0,0
0,141,2016,6,24,9,2,5,2,0,0,0,0,0,0,0,105.56,0,0
1,57,2016,6,24,10,0,2,2,0,0,0,0,0,0,0,141,0,0
1,240,2016,6,24,10,0,2,1,0,0,0,0,0,0,0,60.35,0,0
1,93,2016,6,24,10,0,2,3,0,0,0,0,0,3,0,151,0,0
1,162,2016,6,24,10,0,2,2,0,0,0,0,0,0,0,72,0,1
1,151,2016,6,24,10,1,2,2,0,0,0,0,0,0,0,99,0,0
0,269,2016,6,24,10,1,2,2,0,0,0,0,0,1,0,64.8,0,2
1,142,2016,6,24,10,1,2,2,0,0,0,0,0,0,0,95.4,0,1
1,129,2016,6,24,10,1,2,2,2,0,0,0,0,0,0,161,0,1
1,17,2016,6,24,10,1,2,2,0,0,0,0,0,0,0,129,0,0
1,17,2016,6,24,10,1,2,2,0,0,0,0,0,0,0,129,0,0
0,266,2016,6,24,10,1,2,2,0,0,0,0,0,0,0,72,0,1
1,116,2016,6,24,10,2,2,2,0,0,0,0,0,0,0,108,0,1
1,16,2016,6,24,10,2,3,3,1,0,0,0,0,0,0,194,0,0
1,155,2016,6,24,10,2,5,2,0,0,0,0,0,0,0,99,0,1
0,255,2016,6,24,10,4,10,2,0,0,0,0,0,0,0,53.85,0,1
1,271,2016,6,24,11,1,1,2,0,0,0,0,0,0,0,64.8,0,2
1,271,2016,6,24,11,1,1,2,0,0,0,0,0,0,0,64.8,0,2
1,271,2016,6,24,11,1,1,2,0,0,0,0,0,0,0,64.8,0,2
1,16,2016,6,24,11,2,2,1,0,0,0,0,0,0,0,120,0,0
1,17,2016,6,24,11,2,3,3,1,0,0,0,0,0,0,194,0,0
1,115,2016,6,24,11,2,4,2,0,0,0,0,0,0,0,131.67,0,1
0,220,2016,6,24,11,2,5,2,0,0,0,0,0,2,0,81,0,1
1,191,2016,6,24,11,2,5,2,0,0,0,0,0,0,0,54.9,0,0
0,241,2016,6,24,11,2,5,2,0,0,0,0,0,0,0,99,0,2
0,220,2016,6,24,11,2,5,2,0,0,0,0,0,2,0,81,0,1
1,57,2016,6,24,11,2,6,2,0,0,0,0,0,0,0,129,0,0
1,120,2016,6,24,11,4,6,2,0,0,0,0,0,0,0,106,0,0
1,227,2016,6,24,11,4,6,2,0,0,0,0,0,1,0,72,0,2
0,241,2016,6,24,11,2,5,2,0,0,0,0,0,1,0,113,1,2
1,227,2016,6,24,11,4,6,2,0,0,0,0,0,1,0,72,0,2
1,184,2016,6,24,11,4,10,2,0,0,0,0,0,0,0,77.85,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,55,2016,6,25,12,2,0,2,0,0,0,0,0,0,0,129,0,0
0,19,2016,6,25,12,2,0,1,0,0,0,0,0,0,0,58,0,1
1,55,2016,6,25,12,2,0,3,0,0,0,0,0,0,0,164,0,0
1,36,2016,6,25,12,2,0,2,2,0,0,0,0,0,0,189,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,277,2016,6,25,12,2,2,2,0,0,0,0,0,0,0,110,0,0
1,17,2016,6,25,12,2,3,2,2,0,0,0,0,0,0,189,0,0
1,199,2016,6,25,12,2,3,2,0,0,0,0,0,0,0,110,0,1
1,149,2016,6,25,12,2,5,2,0,1,0,0,0,0,0,108.9,0,2
1,40,2016,6,25,12,2,5,2,1,0,0,0,0,0,0,194,0,0
1,141,2016,6,25,12,2,5,3,1,0,0,0,0,0,0,171,0,0
1,70,2016,6,25,12,2,5,3,1,0,0,0,0,0,0,193,0,0
0,328,2016,6,25,12,4,5,2,0,0,0,0,0,0,0,62.48,0,0
1,221,2016,6,25,12,3,5,2,0,0,0,0,0,0,0,114.75,0,1
0,221,2016,6,25,13,0,0,1,0,0,0,0,0,0,0,0,0,0
1,65,2016,6,25,13,1,0,2,0,0,0,0,0,0,0,107.1,0,0
1,150,2016,6,25,13,1,2,2,0,0,0,0,0,0,0,121,0,1
0,259,2016,6,25,13,1,3,2,0,0,0,0,0,3,0,99,0,2
1,0,2016,6,25,13,1,3,2,0,0,0,0,0,0,0,136,0,1
1,32,2016,6,25,13,1,3,2,0,0,0,0,0,0,0,129,0,0
1,72,2016,6,25,13,1,3,2,0,0,0,0,0,0,0,116,0,0
1,146,2016,6,25,13,1,3,2,0,0,0,0,0,1,0,103.05,0,0
1,39,2016,6,25,13,1,4,1,0,0,0,0,0,0,0,120,0,0
1,206,2016,6,25,13,1,4,2,0,0,0,0,0,0,0,72,0,2
1,206,2016,6,25,13,1,4,2,0,0,0,0,0,0,0,135,0,2
1,65,2016,6,25,13,1,4,3,1,0,0,0,0,0,0,232,0,0
1,50,2016,6,25,13,1,4,2,0,0,0,0,0,0,0,129,0,0
1,50,2016,6,25,13,1,4,2,0,0,0,0,0,0,0,129,0,2
1,114,2016,6,25,13,1,5,2,0,0,0,0,0,0,0,106,0,0
1,205,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,72,0,1
0,217,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,65.83,0,1
0,223,2016,6,25,13,2,5,1,0,0,0,0,0,1,0,53.12,0,0
0,223,2016,6,25,13,2,5,1,0,0,0,0,0,0,0,53.12,0,0
1,112,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,57.6,0,0
0,217,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,67.54,0,1
1,223,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,99,0,2
0,145,2016,6,25,13,2,5,2,0,0,0,0,0,1,0,51.85,0,2
1,223,2016,6,25,13,2,5,2,0,0,0,0,0,0,0,99,0,2
1,166,2016,6,25,13,3,7,2,0,0,0,0,0,0,0,72,0,0
1,104,2016,6,25,14,0,2,2,0,0,0,0,0,0,0,121,0,1
1,248,2016,6,25,14,0,4,2,0,0,0,0,0,0,0,72,0,0
1,147,2016,6,25,14,0,4,2,2,0,0,0,0,0,0,161,0,1
1,97,2016,6,25,14,0,4,1,0,0,0,0,0,0,0,112,0,0
1,62,2016,6,25,14,0,5,2,1,0,0,0,0,1,0,201.5,0,0
1,110,2016,6,25,14,2,5,2,0,0,0,0,0,0,0,89.1,0,0
1,95,2016,6,25,14,2,5,2,0,0,0,0,0,0,0,57.6,0,1
1,98,2016,6,25,14,2,5,2,0,0,0,0,0,0,0,138.47,0,0
1,330,2016,6,25,14,2,8,2,0,0,0,0,0,0,0,48.88,0,0
0,225,2016,6,25,14,2,9,2,0,0,0,0,0,0,0,88.9,0,1
0,231,2016,6,25,15,0,3,2,0,0,0,0,0,0,0,81,0,2
0,231,2016,6,25,15,0,3,2,0,0,0,0,0,0,0,81,0,2
0,268,2016,6,25,15,2,5,2,0,0,0,0,0,1,0,57.15,1,1
1,274,2016,6,25,15,2,5,2,0,0,0,0,0,0,0,64.8,0,1
0,250,2016,6,25,15,2,5,2,0,0,0,0,0,1,0,59.31,0,1
0,268,2016,6,25,15,2,5,2,0,0,0,0,0,1,0,55.44,0,1
1,249,2016,6,25,15,2,8,2,0,0,0,0,0,0,0,72,0,1
0,246,2016,6,25,15,2,9,2,0,0,0,0,0,0,0,102.35,0,1
1,83,2016,6,25,16,1,3,2,2,0,0,0,0,0,0,176,0,0
1,85,2016,6,25,16,1,3,2,2,0,0,0,0,0,0,176,0,0
1,40,2016,6,25,16,0,3,2,0,0,0,0,0,0,0,129,0,0
1,37,2016,6,25,16,2,4,3,1,0,0,0,0,0,0,194,0,0
1,37,2016,6,25,16,2,4,3,1,0,0,0,0,0,0,194,0,0
1,250,2016,6,25,16,2,4,2,0,0,0,0,0,0,0,99,0,1
0,234,2016,6,25,16,2,5,2,0,0,0,0,0,0,0,69.71,0,0
1,275,2016,6,25,16,2,5,2,0,0,0,0,0,0,0,99,0,2
1,73,2016,6,25,16,2,5,2,0,0,0,0,0,0,0,96.43,0,1
1,21,2016,6,25,16,2,5,2,0,0,0,0,0,0,0,129,0,0
0,247,2016,6,25,16,2,5,2,0,0,0,0,0,0,0,98.6,0,0
1,32,2016,6,25,17,0,1,1,0,0,0,0,0,0,0,57,0,0
1,37,2016,6,25,17,0,2,2,0,0,0,0,0,0,0,161,0,0
1,37,2016,6,25,17,0,2,2,0,0,0,0,0,0,0,161,0,0
1,32,2016,6,25,17,0,2,1,0,0,0,0,0,0,0,57,0,0
1,43,2016,6,25,17,0,2,2,0,0,0,0,0,0,0,129,0,0
1,72,2016,6,25,17,0,2,2,2,0,0,0,0,0,0,179,0,0
1,92,2016,6,25,17,1,2,2,2,0,0,0,0,0,0,176,0,0
1,61,2016,6,25,17,2,2,2,0,0,0,0,0,0,0,161,0,0
0,221,2016,6,25,17,2,2,2,0,0,0,0,0,0,0,113,1,1
1,60,2016,6,25,17,2,3,2,0,0,0,0,0,0,0,129,0,0
1,155,2016,6,25,17,2,3,2,0,0,0,0,0,0,0,99.64,0,2
1,73,2016,6,25,17,2,4,3,1,0,0,0,0,0,0,183.5,0,0
0,228,2016,6,25,17,2,5,2,2,0,0,0,0,0,0,147,1,1
1,174,2016,6,25,17,2,5,2,0,0,0,0,0,0,0,135,0,2
0,273,2016,6,25,17,2,5,2,0,0,0,0,0,0,0,77.64,0,1
0,300,2016,6,25,17,2,5,2,0,0,0,0,0,0,0,121.5,0,1
0,273,2016,6,25,17,2,5,2,0,0,0,0,0,0,0,77.64,0,1
1,256,2016,6,25,17,2,7,2,0,0,0,0,0,0,0,72,0,1
0,246,2016,6,25,17,2,7,2,0,0,0,0,0,0,0,72,0,1
0,248,2016,6,25,17,4,10,2,0,0,0,0,0,1,0,59.6,0,0
1,304,2016,6,25,17,4,10,2,2,0,0,0,0,0,0,121.5,0,1
1,23,2016,6,25,18,0,1,2,0,0,0,0,0,0,0,161,0,0
1,67,2016,6,25,18,0,1,2,0,0,0,0,0,0,0,141,0,0
1,10,2016,6,25,18,0,1,2,0,0,0,0,0,0,0,103.2,0,0
1,23,2016,6,25,18,0,1,2,0,0,0,0,0,0,0,159,0,0
1,12,2016,6,25,18,1,1,2,0,0,0,0,0,0,0,128.8,0,0
1,81,2016,6,25,18,2,1,2,0,0,0,0,0,0,0,116,0,0
1,62,2016,6,25,18,2,2,3,1,0,0,0,0,0,0,194,0,0
1,117,2016,6,25,18,2,3,2,0,0,0,0,0,0,0,136,0,1
1,250,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,99,0,2
1,301,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,121.5,0,1
0,250,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,78.5,0,0
1,228,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,110,0,0
1,250,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,99,0,2
0,256,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,75.65,0,2
1,231,2016,6,25,18,2,5,2,0,0,0,0,0,0,0,57.6,0,0
