ID:,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
2087,0,21,2015,9,1,0,4,2,0,0,0,0,0,2,0,0,105,0,0
2088,0,0,2015,9,1,0,4,2,2,0,0,0,0,1,0,0,89,0,1
2089,1,15,2015,9,1,0,5,2,2,0,0,0,0,0,0,0,165,0,1
2090,0,7,2015,9,1,0,5,2,0,0,0,0,0,0,0,0,75,0,0
2091,0,22,2015,9,1,1,5,1,0,0,0,0,0,0,0,0,95,0,2
2092,0,22,2015,9,1,1,5,2,0,0,0,0,0,0,0,0,105,0,2
2093,0,20,2015,9,1,2,5,1,0,0,0,0,0,0,0,0,85.5,0,1
2094,0,20,2015,9,1,2,5,2,0,0,0,0,0,0,0,0,86.4,0,1
2095,0,20,2015,9,1,2,5,2,0,0,0,0,0,0,0,0,76.81,0,0
2096,0,24,2015,9,1,2,6,2,0,0,0,0,0,1,0,0,53.85,0,0
2097,0,96,2015,9,1,2,7,2,0,0,0,0,0,0,0,0,76.5,0,0
2098,1,6,2015,9,1,3,10,2,0,0,0,0,0,0,0,0,116.62,0,1
2099,0,17,2015,9,1,0,3,2,0,0,0,0,0,0,0,0,105,0,0
2100,0,8,2015,9,1,0,3,3,0,0,0,0,0,0,0,0,156.5,0,4
2101,0,5,2015,9,1,0,3,2,0,0,0,0,0,0,0,0,96,0,0
2102,0,0,2015,9,1,0,3,1,0,0,0,0,0,1,0,0,114,0,0
2103,0,8,2015,9,1,0,3,2,1,0,0,0,0,0,0,0,134.75,0,2
2104,0,1,2015,9,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2105,0,111,2015,9,1,0,3,2,2,0,0,0,0,0,0,0,227.25,0,1
2106,0,8,2015,9,1,0,3,3,0,0,0,0,0,0,0,0,113,0,2
2107,0,22,2015,9,1,0,3,2,0,0,0,0,0,0,0,0,105,0,2
2108,0,8,2015,9,1,0,3,2,1,0,0,0,0,1,0,0,134.75,0,2
2109,0,12,2015,9,1,0,3,2,1,0,0,0,0,1,0,0,98.5,0,1
2110,0,0,2015,9,1,0,3,2,2,0,0,0,0,1,0,0,165,0,0
2111,0,4,2015,9,1,0,2,2,0,0,0,0,0,0,0,0,96,0,1
2112,0,1,2015,9,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2113,0,4,2015,9,2,0,1,1,0,0,0,0,0,0,0,0,95,0,1
2114,0,23,2015,9,2,0,1,2,0,0,0,0,0,0,0,0,105,0,1
2115,0,2,2015,9,2,0,1,2,0,0,0,0,0,0,0,0,115,0,1
2116,0,6,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,114.5,0,2
2117,0,20,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,80.85,0,2
2118,0,53,2015,9,2,2,5,2,0,0,0,0,0,0,0,0,66.53,0,2
2119,0,14,2015,9,2,2,5,2,0,0,0,0,0,0,0,0,74.61,0,2
2120,0,55,2015,9,2,2,6,2,0,0,0,0,0,0,0,0,97.93,0,1
2121,0,14,2015,9,2,0,1,2,0,0,0,0,0,0,0,0,94.5,0,1
2122,0,5,2015,9,2,0,1,1,1,0,0,0,0,0,0,0,60,0,1
2123,0,5,2015,9,2,0,1,1,0,0,0,0,0,0,0,0,65,0,0
2124,0,1,2015,9,2,0,1,1,0,0,0,0,0,0,0,0,65,0,0
2125,1,37,2015,9,2,0,1,2,0,0,0,0,0,0,0,0,103.5,0,2
2126,0,1,2015,9,2,0,2,1,0,0,0,0,0,0,0,0,65,0,0
2127,0,4,2015,9,2,0,2,2,0,0,0,0,0,0,0,0,73.92,0,1
2128,1,21,2015,9,2,0,2,2,0,0,0,0,0,0,0,0,105,0,0
2129,0,23,2015,9,2,0,2,2,0,0,0,0,0,1,0,0,96,0,2
2130,0,5,2015,9,2,0,2,1,0,0,0,0,0,0,0,0,65,0,0
2131,0,0,2015,9,2,0,2,2,0,0,0,0,0,0,0,0,105.5,0,0
2132,0,18,2015,9,2,0,3,1,0,0,0,0,0,2,0,0,76.81,0,2
2133,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2134,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,1
2135,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,1
2136,1,79,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,89.25,0,0
2137,1,49,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,76.5,0,0
2138,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2139,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2140,0,63,2015,9,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0
2141,0,18,2015,9,2,0,3,2,0,0,0,0,0,3,0,0,12,0,2
2142,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,1
2143,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2144,1,49,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,76.5,0,0
2145,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,1
2146,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2147,0,16,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,105,0,0
2148,0,18,2015,9,2,0,3,2,0,0,0,0,0,3,0,0,76.81,0,2
2149,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2150,0,63,2015,9,2,0,3,2,0,0,0,0,0,0,0,0,60,0,0
2151,0,20,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,80.85,0,2
2152,0,9,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,103.05,0,0
2153,0,16,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,105,0,0
2154,0,20,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,80.85,0,2
2155,0,19,2015,9,2,0,4,2,0,0,0,0,0,0,0,0,83.55,0,1
2156,0,10,2015,9,3,0,1,2,2,0,0,0,0,0,0,0,155,0,1
2157,0,1,2015,9,3,0,1,2,0,0,0,0,0,0,0,0,105,0,0
2158,0,0,2015,9,3,0,1,2,0,0,0,0,0,0,0,0,115,0,0
2159,0,0,2015,9,3,0,1,2,2,0,0,0,0,0,0,0,155,0,0
2160,0,0,2015,9,3,0,1,2,0,0,0,0,0,0,0,0,115,0,0
2161,0,1,2015,9,3,0,1,2,0,0,0,0,0,0,0,0,96,0,2
2162,0,6,2015,9,3,0,1,2,2,0,0,0,0,0,0,0,131.75,0,1
2163,0,2,2015,9,3,0,2,2,0,0,0,0,0,0,0,0,133.5,0,2
2164,0,21,2015,9,3,0,2,2,0,0,0,0,0,0,0,0,105,0,0
2165,0,3,2015,9,3,0,2,2,0,0,0,0,0,0,0,0,114.5,0,0
2166,0,5,2015,9,3,0,2,2,0,0,0,0,0,0,0,0,124.5,0,3
2167,0,5,2015,9,3,0,2,2,0,0,0,0,0,1,0,0,124.5,0,3
2168,0,22,2015,9,3,0,2,1,0,0,0,0,0,0,0,0,95,0,2
2169,0,1,2015,9,3,0,2,1,0,0,0,0,0,0,0,0,123.5,0,0
2170,0,8,2015,9,3,0,2,2,2,0,0,0,0,0,0,0,174,0,2
2171,0,97,2015,9,3,0,3,2,0,0,0,0,0,1,0,0,89.25,0,0
2172,1,8,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,2
2173,0,80,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,89.25,0,0
2174,0,10,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,1
2175,0,21,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,105,0,2
2176,0,0,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,121.33,0,0
2177,0,1,2015,9,3,0,3,2,2,0,0,0,0,0,0,0,180.33,0,2
2178,0,5,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,2
2179,0,8,2015,9,3,0,3,2,1,0,0,0,0,0,0,0,140,1,3
2180,0,8,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,2
2181,0,16,2015,9,3,1,3,1,0,0,0,0,0,1,0,0,95,0,0
2182,0,27,2015,9,3,1,3,1,0,0,0,0,0,0,0,0,90.25,0,0
2183,0,13,2015,9,3,1,3,2,0,0,0,0,0,0,0,0,84,0,1
2184,0,80,2015,9,3,1,3,2,0,0,0,0,0,0,0,0,62.83,0,1
2185,0,10,2015,9,3,1,3,2,0,0,0,0,0,0,0,0,85,0,0
2186,0,21,2015,9,3,2,3,2,0,0,0,0,0,0,0,0,105,0,0
2187,0,28,2015,9,3,2,3,2,0,0,0,0,0,0,0,0,96.6,0,2
2188,0,9,2015,9,3,2,4,2,0,0,0,0,0,0,0,0,122.33,0,2
2189,0,28,2015,9,3,2,5,2,0,0,0,0,0,0,0,0,90.51,0,0
2190,0,10,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,1
2191,0,6,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,117.67,0,2
2192,0,1,2015,9,3,0,3,2,0,0,0,0,0,0,0,0,121.33,0,1
2193,0,3,2015,9,3,0,2,1,0,0,0,0,0,0,0,0,96,0,0
2194,0,41,2015,9,4,0,1,2,0,0,0,0,0,0,0,38,110,0,0
2195,0,0,2015,9,4,0,1,1,0,0,0,0,0,1,0,0,143,0,0
2196,0,23,2015,9,4,0,1,2,0,0,0,0,0,0,0,0,105,0,0
2197,0,41,2015,9,4,0,1,2,0,0,0,0,0,0,0,38,110,0,0
2198,0,41,2015,9,4,0,1,1,0,0,0,0,0,0,0,38,83,0,0
2199,0,41,2015,9,4,0,1,2,0,0,0,0,0,0,0,38,110,0,0
2200,0,14,2015,9,4,0,1,1,0,0,0,0,0,0,0,0,95,0,2
2201,0,6,2015,9,4,0,1,1,2,0,0,0,0,0,0,0,174,0,1
2202,0,41,2015,9,4,0,1,1,0,0,0,0,0,0,0,38,83,0,0
2203,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2204,0,63,2015,9,4,0,2,1,0,0,0,0,0,1,0,0,80.5,0,0
2205,1,0,2015,9,4,0,2,1,0,0,0,0,0,0,0,0,133,0,0
2206,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2207,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2208,0,8,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,124,0,2
2209,0,18,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,96,0,1
2210,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2211,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2212,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2213,0,63,2015,9,4,0,2,1,0,0,0,0,0,1,0,0,80.5,0,0
2214,0,3,2015,9,4,0,2,2,1,0,0,0,0,0,0,0,0,0,3
2215,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2216,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2217,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2218,0,63,2015,9,4,0,2,1,0,0,0,0,0,1,0,0,80.5,0,0
2219,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2220,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2221,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2222,0,11,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,124,0,2
2223,0,4,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,124,1,1
2224,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2225,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2226,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,56,0,0
2227,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2228,0,63,2015,9,4,0,2,2,0,0,0,0,0,1,0,0,116,0,0
2229,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2230,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2231,1,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2232,0,1,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2233,1,106,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,89.25,0,0
2234,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2235,0,63,2015,9,4,0,2,2,0,0,0,0,0,0,0,0,116,0,0
2236,0,11,2015,9,4,0,2,3,0,0,0,0,0,1,0,0,159,0,1
2237,0,3,2015,9,4,0,2,2,0,0,0,0,0,1,0,0,143,0,1
2238,0,162,2015,9,4,1,2,2,0,0,0,0,0,0,0,0,85.17,0,2
2239,0,16,2015,9,4,0,1,2,0,0,0,0,0,0,0,0,105,0,2
2240,0,23,2015,9,4,0,1,2,0,0,0,0,0,0,0,0,105,0,0
2241,0,41,2015,9,4,0,1,2,0,0,0,0,0,0,0,38,110,0,0
2242,0,1,2015,9,4,0,1,2,0,0,0,0,0,0,0,0,108,0,0
2243,0,41,2015,9,4,0,1,2,0,0,0,0,0,0,0,38,110,0,0
2244,0,0,2015,9,4,0,1,2,1,0,0,0,0,1,0,0,158,0,0
2245,0,41,2015,9,4,0,1,1,0,0,0,0,0,0,0,38,83,0,0
2246,0,162,2015,9,4,1,2,2,0,0,0,0,0,0,0,0,85.17,0,2
2247,0,9,2015,9,4,1,2,2,0,0,0,0,0,0,0,0,124,0,0
2248,0,1,2015,9,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0
2249,0,14,2015,9,4,2,2,2,0,0,0,0,0,0,0,0,113,1,3
2250,0,23,2015,9,4,2,2,2,1,0,0,0,0,0,0,0,110.5,0,1
2251,0,21,2015,9,4,2,2,2,0,0,0,0,0,0,0,0,105,0,2
2252,0,39,2015,9,4,2,2,1,0,0,0,0,0,0,0,0,85.5,0,0
2253,0,14,2015,9,4,2,2,2,0,0,0,0,0,0,0,0,113,1,3
2254,0,28,2015,9,4,2,2,1,0,0,0,0,0,0,0,0,90.25,0,1
2255,0,22,2015,9,4,2,3,2,0,0,0,0,0,0,0,0,75.6,0,0
2256,0,162,2015,9,4,1,2,2,0,0,0,0,0,0,0,0,85.17,0,1
2257,0,22,2015,9,4,1,2,2,0,0,0,0,0,0,0,0,76.81,0,0
2258,0,22,2015,9,4,1,2,2,0,0,0,0,0,2,0,0,105,0,2
2259,0,60,2015,9,4,2,3,1,0,0,0,0,0,0,0,0,80.75,0,0
2260,0,22,2015,9,4,2,3,2,0,0,0,0,0,0,0,0,75.6,0,0
2261,0,13,2015,9,4,2,3,1,0,0,0,0,0,0,0,0,45,0,0
2262,0,14,2015,9,4,2,3,2,0,0,0,0,0,0,0,0,78.54,0,1
2263,0,22,2015,9,4,2,3,1,0,0,0,0,0,0,0,0,73.15,0,0
2264,0,14,2015,9,4,2,3,2,0,0,0,0,0,0,0,0,78.54,0,1
2265,1,69,2015,9,4,2,4,1,0,0,0,0,0,0,0,0,88.83,0,0
2266,1,69,2015,9,4,2,4,2,0,0,0,0,0,0,0,0,97.33,0,1
2267,0,22,2015,9,4,2,4,3,0,0,0,0,0,1,0,0,122.5,0,3
2268,0,82,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,98.25,1,2
2269,0,10,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,85,0,1
2270,0,12,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,124,0,2
2271,0,3,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,143,0,1
2272,0,0,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,143,0,0
2273,0,0,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,143,0,1
2274,0,10,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,85,0,1
2275,0,0,2015,9,5,0,1,1,0,0,0,0,0,1,0,0,114,0,0
2276,0,2,2015,9,5,0,1,1,0,0,0,0,0,0,0,0,75,0,0
2277,1,0,2015,9,5,0,1,1,0,0,0,0,0,0,0,0,133,0,1
2278,1,5,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,124,0,1
2279,0,0,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,143,0,1
2280,1,25,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,105,0,1
2281,0,82,2015,9,5,0,1,2,0,0,0,0,0,0,0,0,89.25,0,2
2282,0,9,2015,9,5,0,1,2,0,0,0,0,0,2,0,0,0,0,1
2283,0,7,2015,9,5,0,1,2,0,0,0,0,0,1,0,0,115,0,2
2284,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2285,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2286,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2287,0,16,2015,9,5,1,1,2,2,0,0,0,0,0,0,0,185,0,2
2288,0,15,2015,9,5,1,1,1,0,0,0,0,0,0,0,0,73.15,0,1
2289,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2290,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2291,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2292,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2293,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2294,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2295,0,26,2015,9,5,1,1,1,0,0,0,0,0,0,0,0,95,0,2
2296,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2297,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2298,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2299,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2300,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2301,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2302,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2303,0,26,2015,9,5,1,1,1,0,0,0,0,0,0,0,0,95,0,2
2304,0,16,2015,9,5,1,1,2,1,0,0,0,0,0,0,0,120,1,3
2305,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2306,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2307,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2308,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2309,0,16,2015,9,5,1,1,2,0,0,0,0,0,0,0,0,105,0,2
2310,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2311,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2312,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2313,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2314,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2315,1,65,2015,9,5,1,1,1,0,0,0,0,0,0,2,0,60,0,0
2316,0,14,2015,9,5,1,1,2,0,0,0,0,0,0,0,0,115,0,0
2317,0,18,2015,9,5,1,1,2,0,0,0,0,0,0,0,0,80.85,0,1
2318,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2319,0,21,2015,9,5,1,1,2,0,0,0,0,0,0,0,0,105,0,2
2320,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2321,1,65,2015,9,5,1,1,1,0,0,0,0,0,0,2,0,60,0,0
2322,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2323,1,65,2015,9,5,1,1,2,0,0,0,0,0,0,2,0,62,0,0
2324,0,47,2015,9,5,1,1,2,0,0,0,0,0,0,0,0,86.4,0,1
2325,0,19,2015,9,5,2,1,2,0,0,0,0,0,1,0,0,165,0,1
2326,0,21,2015,9,5,2,1,1,0,0,0,0,0,0,0,0,95,0,0
2327,0,16,2015,9,5,2,1,2,2,0,0,0,0,0,0,0,165,0,3
2328,0,32,2015,9,5,2,1,2,0,0,0,0,0,0,0,0,94.5,0,3
2329,0,26,2015,9,5,2,1,3,1,0,0,0,0,0,0,0,157.25,0,1
2330,0,32,2015,9,5,2,1,2,0,0,0,0,0,0,0,0,94.5,0,3
2331,0,17,2015,9,5,2,1,1,0,0,0,0,0,0,0,0,69.49,0,1
2332,0,16,2015,9,5,2,1,2,1,0,0,0,0,1,0,0,165,0,3
2333,0,23,2015,9,5,2,1,1,0,0,0,0,0,0,0,0,95,0,1
2334,0,16,2015,9,5,2,1,2,2,0,0,0,0,0,0,0,165,0,3
2335,0,4,2015,9,5,2,2,1,0,0,0,0,0,2,0,0,60,0,0
2336,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2337,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2338,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2339,0,3,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,60,0,0
2340,0,61,2015,9,5,2,2,3,0,0,0,0,0,1,0,0,84,0,1
2341,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2342,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2343,0,61,2015,9,5,2,2,2,0,0,0,0,0,1,0,0,62,0,0
2344,0,21,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,105,0,3
2345,0,61,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,60,0,0
2346,0,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2347,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2348,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2349,0,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2350,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2351,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2352,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2353,0,30,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,94.5,0,1
2354,0,4,2015,9,5,2,2,2,1,0,0,0,0,3,0,0,62,0,1
2355,0,61,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,60,0,1
2356,0,61,2015,9,5,2,2,3,0,0,0,0,0,1,0,0,84,0,1
2357,0,61,2015,9,5,2,2,2,0,0,0,0,0,2,0,0,62,0,0
2358,0,21,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,105,0,3
2359,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2360,1,3,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0
2361,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2362,0,2,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2363,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2364,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2365,0,3,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0
2366,0,61,2015,9,5,2,2,2,0,0,0,0,0,2,0,0,62,0,0
2367,0,61,2015,9,5,2,2,1,0,0,0,0,0,1,0,0,60,0,0
2368,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2369,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2370,0,4,2015,9,5,2,2,2,0,0,0,0,0,1,0,0,62,0,0
2371,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2372,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2373,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2374,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2375,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2376,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2377,1,3,2015,9,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2378,0,3,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2379,0,2,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2380,0,10,2015,9,5,2,3,2,0,0,0,0,0,1,0,0,122,0,2
2381,0,10,2015,9,5,2,4,2,0,0,0,0,0,0,0,0,110.08,0,1
2382,0,10,2015,9,5,2,4,2,0,0,0,0,0,0,0,0,110.17,0,2
2383,0,16,2015,9,5,2,4,3,0,0,0,0,0,0,0,0,117.6,0,1
2384,1,26,2015,9,5,2,4,2,0,0,0,0,0,0,0,0,116.85,0,1
2385,0,22,2015,9,5,2,5,2,0,1,0,0,0,0,0,0,105.65,0,2
2386,1,14,2015,9,5,2,5,2,0,1,0,0,0,1,0,0,113.14,0,3
2387,0,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2388,0,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,1
2389,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2390,1,61,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,62,0,0
2391,0,72,2015,9,5,2,2,2,0,0,0,0,0,0,0,0,72.25,0,0
2392,0,1,2015,9,6,2,0,1,0,0,0,0,0,0,0,0,75,0,0
2393,1,1,2015,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2395,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2396,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2397,1,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2398,1,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2399,0,63,2015,9,6,1,0,2,0,0,0,0,0,0,0,0,89.25,0,0
2400,0,22,2015,9,6,1,0,2,0,0,0,0,0,0,0,0,105,0,0
2401,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2402,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2403,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2404,0,55,2015,9,6,2,0,1,0,0,0,0,0,1,0,0,75,0,0
2405,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2406,1,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2407,0,1,2015,9,6,2,0,1,0,0,0,0,0,0,0,0,75,0,0
2408,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2409,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2410,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
2411,0,55,2015,9,6,2,0,2,0,0,0,0,0,0,0,0,75,0,0
